Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SEE3022A,2013.09,11528,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2013.12,12361,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2014.03,12096,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2014.06,15714,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2014.09,13209,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2014.12,13247,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2015.03,13148,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2015.06,17713,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2015.09,14176,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2015.12,14307,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2016.03,14106,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2016.06,19237,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2016.09,14910,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2016.12,14640,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2017.03,13892,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2017.06,19050,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2017.09,14572,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2017.12,14733,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2018.03,14763,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2018.06,20607,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2018.09,15599,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2018.12,16568,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2019.03,16640,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2019.06,21305,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2019.09,16150,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2019.12,16388,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2020.03,16387,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2020.06,19901,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2020.09,16753,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2020.12,17017,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2021.03,17806,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2021.06,22580,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2021.09,17564,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2021.12,18328,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2022.03,17878,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2022.06,21960,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2022.09,17517,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2022.12,17478,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2023.03,17092,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2023.06,21460,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2023.09,17205,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2023.12,17403,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2024.03,18075,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2024.06,22710,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2024.09,18145,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2024.12,18660,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2025.03,18687,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2025.06,22763,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2025.09,18442,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2025.12,18840,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3023A,2011.06,45105,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2011.09,44978,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2011.12,45342,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2012.03,44422,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2012.06,44852,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2012.09,44606,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2012.12,45117,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2013.03,44759,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2013.06,46076,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2013.09,46230,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2013.12,47577,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2014.03,47323,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2014.06,48109,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2014.09,48054,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2014.12,49698,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2015.03,49365,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2015.06,50434,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2015.09,50309,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2015.12,52433,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2016.03,52259,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2016.06,53579,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2016.09,53314,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2016.12,54628,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2017.03,55435,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2017.06,56965,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2017.09,56666,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2017.12,58350,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2018.03,58182,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2018.06,59051,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2018.09,57841,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2018.12,60573,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2019.03,60598,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2019.06,61422,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2019.09,61112,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2019.12,63754,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2020.03,63358,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2020.06,63235,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2020.09,62891,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2020.12,64473,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2021.03,62525,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2021.06,64277,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2021.09,63902,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2021.12,65604,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2022.03,64806,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2022.06,65932,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2022.09,65357,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2022.12,69101,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2023.03,66178,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2023.06,69481,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2023.09,69060,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2023.12,70542,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2024.03,68230,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2024.06,67772,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2024.09,65853,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2024.12,68183,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2025.03,67333,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2025.06,67531,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2025.09,66405,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2025.12,69511,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3024A,2011.06,25591,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2011.09,26184,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2011.12,26767,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2012.03,26646,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2012.06,26344,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2012.09,25921,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2012.12,26462,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2013.03,26204,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2013.06,26153,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2013.09,26314,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2013.12,26611,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2014.03,26260,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2014.06,26651,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2014.09,26676,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2014.12,27074,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2015.03,26855,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2015.06,26644,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2015.09,26348,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2015.12,27179,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2016.03,27404,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2016.06,27777,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2016.09,27479,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2016.12,28395,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2017.03,28203,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2017.06,28371,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2017.09,28573,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2017.12,29208,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2018.03,28772,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2018.06,29066,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2018.09,28645,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2018.12,29445,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2019.03,29181,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2019.06,29035,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2019.09,28624,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2019.12,29867,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2020.03,29679,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2020.06,29003,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2020.09,28608,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2020.12,29075,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2021.03,29159,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2021.06,29251,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2021.09,29158,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2021.12,30054,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2022.03,29546,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2022.06,29349,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2022.09,29185,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2022.12,30146,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2023.03,30452,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2023.06,30287,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2023.09,30498,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2023.12,31421,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2024.03,31334,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2024.06,30456,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2024.09,29780,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2024.12,30258,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2025.03,30181,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2025.06,30318,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2025.09,31820,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3024A,2025.12,30362,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Rotorua District,Actual,,
BDCQ.SEE3025A,2011.06,12849,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whakatane District,Actual,,
BDCQ.SEE3025A,2011.09,12125,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whakatane District,Actual,,
BDCQ.SEE3025A,2011.12,11958,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whakatane District,Actual,,
BDCQ.SEE3025A,2012.03,11665,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whakatane District,Actual,,
BDCQ.SEE3025A,2012.06,12602,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whakatane District,Actual,,
